review_id,title,year,user_review,user_suggestion,emotion
935,Fractured Space,2016,"Early Access ReviewWhile matchmaking is still being worked on, I can honestly say that the connection quality has shown some improvements, and I'm hopeful for the future. While it lacks the intense customization of games like DotA and LoL, it's current game format heavily resembles the balancing act that is involved with those games. Controlling stations gains you resources which level your team up, the more stations you control on the map, the faster you level, which in turn strengthens your teams ships. However, killing isn't the goal in this game, rather the capture of enemy forward bases to open the way for your team to capture their home base. Capturing stations will net you more resources, but also will signal to the enemy which sectors you're advancing on and where they should divert more ships to counter. There's a small series of tutorial missions that will enable you to get a sense of the basic mechanics of the game and how to move about, but it's up to you to get an idea of the tactics and strategy. There's currently three factions of ships, each with their own unique classes and abilities, so there's plenty of variety in the different ship classes, and there is also the chance to further tweak your ships through the uses of different crews and weapons. The game is slated to become Free-to-Play when it exits Early Access (may even be free now, not 100% sure) but, assuming there aren't any significant tweaks to the EXP and Credit rewards, the spectre of 'grind' doesn't seem to loom heavily as I've managed, as a rookie, to get around 1k of experience each game, making new ships availible every dozen games or so depending on my performance. Money will help unlock things faster, but the only things money can exclusively buy amount mostly to new skins for ships. It also helps that it scratches that capital ship itch. You know the one, the desire to maneuver a massive ship to bring an earth-shattering arsenal to bear on the enemy...",1,neutral
936,Fractured Space,2016,"Early Access ReviewAbsolutely Great game with good graphics and fun combat... only downside (and what killed it for me) is that matchmaking is horrible, as I found myself grouped with teammates who didn't know what they should be doing, and enemy teams with 2000+ more matchmaking points than the team I was on, even being in a lobby with a friend (who is about the same level as me) did nothing to help.I'd love to see these things fixed, but untill they are, I sadly cant give this game more than a 6/10",1,neutral
937,Fractured Space,2016,"Early Access ReviewWell everything already good about the game from landscape till the bases and the ships need to be more upgraded or should be more ship for every faction. The detail is so amazing but,should add more damage condition like engine problem or weapon jammed and that kind of poblem is needed on this kind of gameBut i still recomomend this game that love space adventure",1,happiness
938,Fractured Space,2016,"Early Access ReviewFractured space has been a fun game, If you want a storyline Go to another game, This is a very good Strategy game and has had me playing for hours, The only thing that i would change is add a lore. Idk what we are fighting over! it might just be who stole whos oreos. 10/10 potatos would recommend",1,fun
939,Fractured Space,2016,"Early Access ReviewI will keep this sweet and short,  its a solid space moba light. with friends, its alot of fun, solo it can get frustrating at times but is still playable. the comunity is one of the least toxic and most helpful out their. and even if your playing at the highest level, there is alot of fun to be had.the only problem I have with this game is that they call it a alpha, in many ways its more pollished then any proper alpha I have ever seen,  being what it is however, its pretty good, but I want the devs to take even more pride in the work they did.the game is a bit fps intensive if you dont have good gpu (unreal engine) but is still playable for most ships.  there are a few which I do not recomend for beginner like the raven, raider, and ranger. but most of the other ships are playable if they have enough skill.lastly, devs are nice and funny.",1,fun
940,Fractured Space,2016,"Early Access ReviewSo far my favorite game. Graphics are beautiful, controls are easy to use and unlike some people think it's not pay to win. Even buying the most expensive ship doesn't mean you have a ship that better then someone using a starter ship. That's one thing I love about this game.",1,happiness
941,Fractured Space,2016,"Early Access ReviewThis game is only in Alpha stages and I t hink it's beautiful :). Yes I only played for a few minutes but it was enough time for me to have a look at the graphics and play around with the ship, I thought the controls were nice and e asy to use, effects are cool :)I would recommend giving this game a go :)",1,happiness
942,Fractured Space,2016,"Im blown away by this game, the details of every ship is not something to be taken for granted, i usually have this sort of personal hate towards MOBA games because they usually turn out salty af, this game is not the case and i actually enjoy myself, its slow paced in a way but hey, those are huge ships.recommend it to anyone with a tactical view of playing games:)",1,happiness
943,Fractured Space,2016,"Early Access ReviewI was going to breakdown everything in the game but wont bother and will keep it simple (although still longer than i expected):My opinion: Solid gameplay with no game breaking issues that ive come across yet. Only had some weird issues with the matchmaking but its not frequent enough to be too bad.  If played with an organized group, this game could excel even more, but still fun playing solo and most people do at this point. If you can get it free (weekend special as of posting) or on sale, and your remotely interested in this game, get it. The devs have shown they can develop it into a decent game.  The negatives are in the fact this game is still being developed, and needs some more variety in gameplay/maps. But really my negatives are limited to that and I do believe the devs have shown interest in properly developing this game and adding more additions.  I suppose a second lesser negative is directed towards Sci-fi junkies, if you observe the ships at face value they seem fine. But when you read the details they add things like the # of crew, which is cool, but its done very arbituarily. A lot of the ships looks like they are made of sheets of metal housing some bare bones weapon infrastructure inside. If anything they appear to be remotely controlled behemoths (and most actually appearing to be thinly defended by said sheets of metal), so I find it difficult to make out where exactly the crew on these ships live/move around/operate. Additionally, the physics of ship movement dont add up with what is graphically displayed. If i use thrusters to go upwards, and then stop using them, which passively levels my ship, what I see is the nose of the ship going up (with thrusters below the nose clearly pushing it, and the main thrusters at the back of the ship giving forward momentum), but then upon stopping my movement and evening back down there are no thrusters above the ship trying to even my ship out. This isnt correct as there is no gravity, and if my ship evens out thrusters at the top should be visibily attempting to level out my ship. Of course we can try and derail this critique by my use of leveling out, and upwards, and the fact its in space, but you know what i mean that has nothing to do with the graphics being incorrect.  Since scifi junkies are likely to be the ones most immersed in this kind of game, its important to have those aspects correct.Microtransactions: Limited to skins essentially, you CAN'T simply buy a ship to unlock and use it. There is a little more detail to provide in this regard but i wont bother, just know that microtransactions are heavily limited and you wont see people with more money winning. Every ship has its pros and cons too, so even if they could, not like that means they'd be the best.",1,neutral
944,Fractured Space,2016,"Early Access ReviewThis is a great game, one of the bests I've ever played. It gathers the best of the MOBA universe (the importance of positioning, map awareness, knowing how to push and where jumping across sectors) and the intensity of games as World of Tanks or World of Warships. The ships are really well designed and the variety of playstyles feels very nice. I totally recommend this game.",1,happiness
945,Fractured Space,2016,"Early Access ReviewNever played a space game quite like it, original concept MOBA/Space shooter. good graphics, runs well and has some variety and customisation. I'll be playing this one again for sure.",1,happiness
946,Fractured Space,2016,"Early Access ReviewI played this game quite a while back for a bit, believed it to be decent, but lacking. I have to say the game has come quite some ways, but it is still in need of more quality of life improvements.The good:*Good preformance running 3770K and 980.*Not grindy no stepping up of this ship is better they are simply different.*Gameplay flow is good, slow enough to be tactical and fast enough to be fun.*Ships truly are different and forfil different roles within the game and just just this is a healbot ship and this one does damage. They all have their prefered way of playing so once you are in you will find the ships that suit your playstyle. The bad:*Pricing feels high on the micro transaction they are boarderline macro in my opinion and this is not a problem unique to this game. *Lacks a quick communicate option like a command tree where you can with 2-3 button presses ask for support, order an attack etc etc etc. Such a system would be helpful in public matches and specially give new players and idea of what to do. *Bit more feedback on what just nuked you would be nice, sometimes you can really go from being just fine to death in seconds a bit of a what happened would be ideaal to help you learn, again quality of life. The ugly: *Match making is unsure of itself it feels, 1 match is very quick and the next one just will not show up. This makes it quite annoying to play because there is also no indication of why things take longer. So if there are very few players communicate this, that way it is still bad, but not frustrating.Overal I would recommend this game to those who like big space ships and moba style games as that is what it is a moba with capital space ships.",1,happiness
947,Fractured Space,2015,"Early Access ReviewI don't understand why not many people play this game. It's a very strong game that has already enough content to hold on it's 10E pricetag, physics are really great, the engine choice is great, graphics are great, it runs smooth and it has bling-bling effects, and after all it's a medium scale space battle game, who doesn't love space battles?EDIT: I forgot to the add the fact that for some reason this game has like ~140 players online usually (which as I said is odd :( ) around all the time but the devs still develop it at a good rate.",1,happiness
948,Fractured Space,2015,"Early Access ReviewThis game is not bad; It feels like an interstellar version of ""World of Warships"" with large amount of strategy element, but they need to optimize it even further, it's been a year since the launch, so I think this can be eliminated rather easily.All in all I'm willing to give it 9/10. -1 due to bad optimization/low FPS in the hanger; say, what can be better when you can actually fight with a member from the development company?",1,happiness
949,Fractured Space,2015,"Early Access ReviewMost epic space game I've seen in a long time...And the fact that its still in Alpha makes it all so much better, cant wait to see the final release.Things this game lacks: -Customization (Yea ik,its still in alpha,but still)                                        -Players & Servers                                         -Wide variety of mapsWhat makes this game great:-Epic space battles                                                 -Huge teamwork needed                                                  -Awesome ships with different playstyles each ",1,happiness
950,Fractured Space,2015,"Early Access ReviewI've only played a few matches, but it has tons of potential and is very polished for an early access game! Most importantly, the sci-fi is cool, ships are cool, and its fun!",1,happiness
951,Fractured Space,2015,"Early Access ReviewI dont know when i bought this game or how it got into my inventory but its amazing.  If you play world of warships, looking forward to dreadnaught, or like big ships and big guns then give this game a try.",1,happiness
952,Fractured Space,2015,"Great Game. Definetly deserves more players, so if you have some money to spare come and join the epic space battles :D.It is still in alpha but almost feels like a finished game (still some placeholders ingame but they also look awesome :D).",1,happiness
953,Fractured Space,2016,"Early Access ReviewGet on this...Good space, shooty, action without the boringâ¥â¥â¥â¥â¥â¥(eg. love interest, imaginary cyborg babes, cheesy plot, mandatory love triangle space opera...wait...can we get imaginary cyborg babes cause that would be cool...)",1,happiness
954,Fractured Space,2016,"Early Access ReviewThis game really is fun. Sure it is ruff around the edges but what EARLY ACCESS game isnt? They defintely need to add some more maps to pick from and of course more ships and gear is always awesome. Very simple you pick a ship get locked in with a team and fight to capture each others bases. Alot funner then you might think, so ya I recommend this game as it has HUGE growth potential. 2v2 player maps 3v3 player maps, different space areneas to fight in, weapons upgrades and whats with that first video? I would love to be able to go in my cockpit. The growth is there so keep it up guys. Also read alot of reviews about it not connecting to people? When I play I usually see 1k-2k playing and it links up most often in under 2min. Anyway I dont get what all the pointless complaints are about since everybody should know this game is not completed yet. Keep it up guys!",1,fun
955,Fractured Space,2016,"Early Access ReviewRelatively quick matchmaking, surprisingly intuitive gameplay, high skill ceiling, great aesthetics. It uses the moba design elements and adapts them to a very well to a style of 3-D space capital ship combat that is almost never seen. It's pretty fun.",1,fun
956,Fractured Space,2016,This game is a whole lot of fun. It's like World of Tanks meets a MOBA except space ships... CAPITAL space ships. There are many ship types and each is interesting and fun in its own way. Each match runs about 30 mins with a competant team. Game play heavily favors teamwork. I see myself spending a whole lot of time in this game.My only criticism: the ships handle like submarines.SUBS IN SPAAAAAAAAAAAAAAAACE!,1,fun
957,Fractured Space,2016,"The game is not deep enough to endure the grindy progression to new ships, crew and equipment. Also the matches feel way to random with not knowing what the other team pick until your locked in your choice. The ships look good but the maps are quite bland and repetitive. The game works as som casual fun but I have a hard time seeing myself deeply invested in it.However it is free so by all means test it out.",1,neutral
958,Fractured Space,2015,"Early Access ReviewI liked it !! Inspite of being in alpha mode,its pretty good!!A player like me coming from Dota 2 and FPS might have bit problems in understanding the mechanism but you guys will get used to it.Enjoy! :)",1,happiness
959,Fractured Space,2015,"Early Access Review#===============# Overall Rating: 7/10#===============# â¢ For being an Early Access game this is pretty good. I spent 7.1 hrs playing the game in one whole day and didn't disappoint me at all except for a few minor issues (forgiven for being still under development).#=====================# Graphics/Visual Rating: 7/10#=====================# â¢ Pretty amazing and visual effects are stunning; overall the graphics are good but it needs improvement as it causes major FPS drops even on capable PCs, also needs more resolution.#=================# Gameplay Rating: 6/10#=================# â¢ Simple, casual & fun, teamwork is essential; core gameplay is solid and pretty balanced so far for an Early Access, although it needs backstory to make the game more interesting.#========================# ""Do you recommend this game?""#========================# â¢ As of now Yes. This may change depending on how the game turns out after Early Access development.If you somehow feel the urge to comment about my review, please do.",1,happiness
960,Fractured Space,2015,"Okay this is an edit to the original my opinion hasn't changed i still like the game. The Dev seems to be making improvements to the game things can go quickly or you have this nice drawn out space battle and just blow each other up which is what i like. Graphics are nice. I love the detail of the ships mostly it seems like they took there time in that aspect. Overall still and 8 out of 10. I hope to see more people join up for the battles.Ok, first I would like to say I have no idea how I got this game. It just was in my library decided to install and go from there. There is no tutorial but after a few matches you don't need one everything is kind of easy to learn. I honestly believe this game would be even more awesome if there was no pay wall. You can however earn things but simply playing the game it may take you longer but guess what if you got money get what you want. Overall I give the game an 8 out of 10 its fun, fast paced, sort of, and its in space.",1,happiness
961,Fractured Space,2015,"Early Access ReviewI had this on my wishlist for a while and was afraid to pull the trigger because I kept reading that term MOBA.  I enjoy some MOBA type games like Awesomenauts.  I used to play LoL until it wasn't fun anymore because the community became toxic and it was hard to find games where people just played it to have fun.  Every match became way too intense with all the meta rules and immature people.  And I'm really happy to say that so far 'Fractured Space' has NOT been like that at all.  It's been a really enjoyable experience so far.  Game runs awesome, with zero problems on my rig.  (Intel i5 4670, 780 GTX SC, 8GB Ram).  The longest I've waited to get into a game is about 5 minutes.  People are either quiet or helpful, I'm sure they're â¥â¥â¥â¥â¥â¥â¥s out there but I haven't run into them yet.  Games are strategic but very hectic and loose (your mom's hectic and loose) at the same time.The tutorials are short and not annoyingly overcomplex.  It's not pay2win, everything is earnable, save for a couple ships you can buy, but everything is balanced so no one ship is OP over another.I was worried I'd regret this purchase, that I'd go into games and think ""oh here we go again, some game junkie yelling at people for not following his grand plan and some meta"" because some of us don't have 100 hours / week to study every minute detail of a game.  Instead I've actually had fun playing this and when I'm not playing I'm actually anxious to play it again.",1,fun
962,Fractured Space,2015,"Early Access ReviewThis.... is a great game for an early excess!!!! WHO EVER READING THIS, BUY IT SO THERE WILL BE MORE PEOPLE TO PLAY WITH/AGAINST!!! :D It has pretty simple controls and doesnt have that many buttons or things to consider, you can jump right in (after tutorial) and have some fun!If you are looking for a game that is more complicating (taking into account of many aspects within the game, like eve), then this might NOT be the game for you.Hope to see more from the developers :)",1,happiness
963,Fractured Space,2015,"Early Access ReviewVery fun with a really involved dev team that releases regular news and updates. I got this game on the free weekend, and absolutely recommend it, even if it's still Alpha. It's exciting to see what they're doing and where the game is going. I have high hopes for the future.",1,fun
964,Fractured Space,2016,"Early Access Reviewawesome game...especially for an alpha stateanyway the matchmaking is still a little screwed up...most of my games are yet unbalancednevertheless, great potential",1,happiness
965,Fractured Space,2016,"Early Access ReviewGreat Idea, Solid Game, Solid Graphics for F2P.Only problem is, the 25-30 minutes wait time for matchmaking... Which is a bummer because this game actually has solid potentional.",1,happiness
966,Fractured Space,2016,"Early Access ReviewFirst impression: awesome!Way to many asteroids that distract from combat. I prefer a few but dangerous asteroids instead (if impacted).Obviously this is alpha but we need more weapons and more counter measures. It would be wise to offer this for free as this is the win-win formula. Don't make it pay-to-win but instead offer all the ships freely but players can pay a few dollars for skins and other skins. You'll be CS:GO but in space.Also a little more fastpace (or offer faster and maneuvrable ships at the cost of fire power).Well done, keep at it, you are onto something here",1,happiness
967,Fractured Space,2016,"Early Access ReviewPretty unique / solid game mechanics.  I agree with other reviewer's comment on this, its like a spaceship MOBA.  I particuarly enjoyed the art direction on the ships as well as the lumbering manueverability during gameplay.  It really gives you a sense of the massiveness of the boats.  Lastly, I hope they keep skins as the only thing that costs money to avoid PTW.  Also particularly interesting is how the ""classes"" are essentially divided based on ship size, manueverability, and specific CDs.  What sets this apart is the 3-dimensional aspect of each engagement.Given that its still in Alpha, I'll give them the benefit of the doubt on the following.1) Optimization2) Lag spikes in game3) Connectivity issue into matches4) No complete texture on most stationary objects.What I'd like to see more of, personally, are as follows:1) Larger teams, 5v5 seems too small... 10v10 sounds awesome, with bigger maps.2) A slighter further zoom on the ship3) Better effects on CQC type weapons4) More game modes5) More non-interactive background battles in some of these maps for immersion.6) More customization on loadout (Think MechWarrior Online)7) A grander conflict to engage community to work towards something other than just a grind.8) It be awesome if EVE was like this =)Will buy again for sure. ",1,happiness
968,Fractured Space,2016,"Early Access ReviewGood game, can be a learning curve for new people to a spaceship idea, can be fun if you have a clue how to play, would recommend doing the tut (gives you a free ship)",1,happiness
969,Fractured Space,2016,"Product received for freeEarly Access ReviewThe first thing that struck me about this game is that it's beautiful: detailed capital ships glint from the light of alien suns, back lit from the blue glow of an earth like planet or the red fire of a lava world with undulating rolls of magma oozing below: it's stunning.   The game itself feels like naval capital ship brawling from the age of sail, only in three dimensions and with rail-guns, guided missiles and the cold vacuum of space instead of the sea with fishes in it.   Rather than the more abstract controls of most RTS games, this game puts you directly in control of a capital ship using WASD (plus extra keys for vertical) and the mouse for aiming. The ships feel suitably massive and take time to turn. This adds a tactical element, using asteroids for cover as you try to blind-side the enemy. I really like the three dimensional aspect of this: feels like I'm battling Khan, hiding in the nebula.  The ships feel imposing and as their arsenal rains down fiery death from all angles, it gives a satisfying feeling of might.  There's an extensive range of ships to choose from, each with their own playstyle. They all capture the feeling of being in charge of a large capital ship, rather than a zippy fighter. There is, however, some variation in speed and agility: you can expect larger ships to be slower but heavier armored and more nimble craft to be weaker. There are no fighter craft to control; some ships launch waves of fighters or bombers but you don't control these directly.    The specialised abilities of the various ships (stealth, recon, close combat etc.) in game require team based game play in order to succeed: the focus is on multi player with the only single player play available being the tutorial. Personally, I'd like to see either a story mode or more bot based play in order to further explore the game before facing down live players.  Fractured Space is a new take on a team based shooter: the slower pace and larger scale lends itself to a more strategic and thoughtful play style, like home world but with direct control over your units.",1,happiness
970,Fractured Space,2016,Early Access ReviewOverall one of my favorite free-to-play games. It's easy to really get into and you really have a ton of fun. Can't think of a better FTP on steam that I like better at the moment. Get this!,1,fun
971,Fractured Space,2016,"Early Access ReviewFinally.  A MOBA without any BS.  It is straight up 5v5. No minions or anything down lanes to babysit.  This is pure kill or be killed.  Coordination, communication and strategy is a must to overcome your foes.  Enjoy and may the void have mercy on you.",1,happiness
972,Fractured Space,2015,"Early Access ReviewThe game runs like butter...even on okey machins... it is good mulitplayer game tactics  strategy and good old teamwork.it is at the moment of this recommendation in Alpha and has not the bigest playerbase... but that is fine becuse right now the communtiy seems nice...sadly the game lack tutorial and no open games (so you can test controlls without other players) BUT it is not hard to play ore understand it so if you just ask ore look stuff upp when needed, you would proberly know whats needed to play ore just learn it quickly. i recomend that you buy it now when it is good bang fore the bucks right now and are going to be better over time. like 9.99 Eu is nothing fore what you get out if it.",1,happiness
973,Fractured Space,2015,"Early Access ReviewIf you love fighting in space with ships ranging from small to massive, then this is the spaceship combat game for you. Iâve played through the development of this game for the past year, and with each update the game increases the content tremendously. Mind you it is still in alpha, but already it has 20+ ships with stunning graphic as well as the arena's you fight in. I run the game with duel NVidia GTX 780 TI, and 32g of ram running at 3000MHz and have had zero crashes or issues with game so far. Fractured Space is defiantly worth the small price they are charging.",1,happiness
974,Fractured Space,2016,"Early Access ReviewIf you want space, spaceship, or space related eye candy to arouse the senses, this is the space game for you!If you want a fun space game that takes place in space, with spaceships and spacestations, then play this space game!If you like epic space battles with nonstop space action, and space, download this space game!If you like what you see and enjoy it, for example:space, then pay for one of the founder packs to support the developement team!Clearly it's hard to trust my review when I've only played 4.6 hours... but it's not going to changer after another hundred hours in space!Also there are planets but they're just in the background. ",1,happiness
975,Fractured Space,2016,Early Access ReviewThis is the First time I played this type of game. Its a little confusing at first but once you get the hang of it you just cant quit. Graphics are Awesome.The Ui is a bit like my room. Alot of things all over the place I hope the do something about it. otherthan that this game is great F2P!!!,1,happiness
976,Fractured Space,2016,"Early Access ReviewGood Lord this game kinda came out of no where and is rocking it with me. This game is one of those few games where a single player can't tank everything in each match ""Team Cooperation is Key"" I'be been in team where everyone scattered and did everything on there own we lost in under 3 minutes on the other hand I played with a well oiled team and we won in under 3 minutes, and if both teams know what to do then I guess you're gonna be in a 1 hour and 20 minute match GL.",1,surprise
977,Fractured Space,2016,Early Access ReviewIts a cool and good looking game with a good concept! I can see how some people will and do like it. But in my case its lacking action. Still its a good game and i recomend it or at least give it a try!,1,happiness
978,Fractured Space,2016,"Early Access ReviewFun game, lots of spaceships, from what I can tell the premium ships they offer are not overpowered in any way over their existing free to unlock versions and all you get is a money + XP boost from owning it and using it in a game. The rest of the ships seem diverse and the game has a captain you get for your ship that is a talking cat named Jonesy which is a Alien movie reference in case anyone missed that. That being said, the game is still alpha, but is coming along and is playable. At the time of this review, the crew part of the menu is kinda â¥â¥â¥â¥ed for me and my FPS takes a nose dive for no clear reason when I view the crew members in that menu and the only thing I can think of is because it is an alpha and they have not sorted out the bugs on it and probably not good optimization there yet.""We are vunerable from down below, and that is never a good thing to say!"" -Elax Zenchas",1,fun
979,Fractured Space,2016,"Early Access ReviewThis game is pretty great.  The gameplay is exciting, the graphics are impressive, and it is better with every patch/update.  The best way to give it a chance is to put at least a few hours into it.  I know that sounds outrageous, but seriously, play a handful of games using different ships.  Fractured Space is a really well put together game and the Devs are easily accesible.      The game has done nothing but increase in quality and a large player pool would be amazing.",1,happiness
980,Fractured Space,2016,Early Access ReviewFirst of all Holy crap the graphics are amazing. Secondly  the gameplay is easy to get into. Lastly it is an overal great game.I HIGHLY recommend this game if you love AWSOME games. One thing that is a problem is you need a decent graphics card towards the GTX 900s.,1,happiness
981,Fractured Space,2016,"I sexually Identify as a Brawler. Ever since I was a boy I dreamed of soaring over the sectors dropping hot thumping loads on disgusting Colossi. People say to me that a person being a space craft is Impossible and Iâm â¥â¥â¥â¥ing â¥â¥â¥â¥â¥â¥â¥â¥ but I donât care, Iâm beautiful. Iâm having a plastic surgeon install side armor, Thumper cannons and Harpoon missiles on my body. From now on I want you guys to call me âShipâ and respect my right to kill from close range and kill needlessly. If you canât accept me youâre a brawlophobe and need to check your spaceship privilege. Thank you for being so understanding.",1,happiness
982,Fractured Space,2015,"Early Access ReviewFractured space is a good idea but i do have some critisizms for the game1. when you leave the battle without ther game ending, there should be some reward not 0 Credis and 0 Ship Research points2. There should be a way to have a matchmaker create games based on your ship and not you choosing what game to joinPlease note that i did get the game while it was during the Free weekend where if you downloaded it then you got to keep that copyI persionally am neutral about this game (meaning i dont hate and i dont love the game)This is my review of Fractured Space-Nuclear Poptart",1,neutral
983,Fractured Space,2015,"Early Access ReviewThe game is great but I'd like to tell you my opinion then give you a overall summary:- some of the ships look like they are covered in foil and are all glittery which is kinda wierd- not much in the way of upgrades and it's impossible to customize the ships in any way.- the crew members sound..... wierd.- I thought I would be able to actually command a fleet of ships like at least 20 at the same time in a game but I can only use 1 and dont get me wrong, it's fun but it's just knda... underwhelmingOverall, I would give this game  a 6 out of 10 mainly because customization and upgrading aren't great at the moment and would like to see ALOT more variety. And if they could add some more ships that would be even better.",1,neutral
984,Fractured Space,2016,"Early Access ReviewGood solid game at it's core, the Devs just need to fix the problems that have persisted for some time, such as ship tooltips not displaying correct information and the glaring issues with Crew creation (i.e. explain what the hell Crew skills do).  Not Pay2Win (yet) and it would be even better if they could get the ship mechanics right.  Matchmaking needs abit of work, half the time you'll find yourself as a novice playing with/against the top players on the leaderboards.  But the core gameplay is decent and enjoyable.  If you enjoy bashing your head on your keyboard after a match, or if you ever wanted to play World of Tanks but in LoL, this is the game for you.My one main issue: The Devs want $30 worth of Platinum to buy one Premium Ship that is exactly the same as the original ship, just reskinned with a pitiful (10%) exp/credit booster.  That's three times what the game cost at release. god damn ridiculous.  For $30 I expect a hell of a lot more than a new skin and dinky exp/cred boost.Spoiler! You WILL bash your head on your keyboard after a match on occasion  ",1,happiness
985,Fractured Space,2016,Ever since I downloaded the game I've been hooked. I started playing when the game went Free to Play. This is the space game that I have been waiting for. Commanding a ship against others is just so exciting and I can not get enough. This is indeed a new twist to the MOBA style of games. All killer no filler.I love this game so much that I'm about to buy some DLCs to help support the game,1,love
986,Fractured Space,2018,"Good Free-to-Play MOBA with nice space environmentââââââââââPros- Good solo mode, AI good enough- Huge number of ships- Very good possibilities for customizing crew- Seems to have a good difficulty balance- Nice graphics, smooth even on ultra specs- Nice sounds- Real Free-to-Play- Can't notice any bugCons- Poor music, especially in menus- Need to invest a huge amount of time to unlock features (or spend real money but that's not a must)- Can/will be quickly repetitive or very addictive (that's a MOBA!)This kind of game is usually not my favorite but I wanted to try the solo mode and wasn't disappointed. Graphics are really nice, crew specialties interesting and ship diversity is huge. Though you'll really need to spend a lot of time to unlock many of them. Not mentionning skins, extra weapons, specialties, etc. Or decide to unlock your real wallet...",1,neutral
987,Fractured Space,2016,"Hello friends! This game is one of my favorites. I've invested a ton of time into it and still play pretty much every night. Its a swirling melee of a game with plenty of depth to the combat with plenty of strategy and tactics to play with. So if you read no farther then know my opinion is: yes get it and start playing. This game is also 100% free to play! With absolutely no pay to win involved. Crew and ships as well as alternative load outs can all be purchased with in game earned credits (earned just by playing, which is why you are here right?) You can use money to speed things along, but mostly money gets you cosmetics. Some of which are really cool and lovingly made. And no ship is truely 'better' than all the others. The models and graphics in this game are georgous. It plays smoothly and is well optimized. It is still technically under development and so a lot of things have changed since i got here. But honestly it is amazingly polished. And at the time I am writing this things are in a great place. The balance is solid, with a few ships over preforming and a few under preforming. The thing that really sells this game for me isn't the team play (though I love that) or exciting combat but the unique way good piloting can turn a ship from average to unstoppable and how great tactics and strategy can make or break a team. I hope you pick this title up and love it the way I do. See you out there.",1,happiness
988,Fractured Space,2016,"Early Access ReviewIt's the epic ship to ship battles of the sci-fi genre you want with the customization options you didn't know you wanted.UPDATE:Games has drastically improved as developers add more and more things. Game now has dedicated tutorial and start-up guide for new players, so you don't feel like you're going in blind, gameplay has been smoothed out, and the game as a whole is generally more fun to play. It fulfills the dreams of large capital ship combat, and then some.",1,surprise
989,Fractured Space,2016,"Early Access ReviewPlayed this game for a couple of hours after getting it for free this weekend and overall I am saying it is a very good game, had 3 games in all upto now and not had a single problem in any of them. Very quick to get a game and once you know the controlles and warning sounds its a very fun game. ",1,fun
990,Fractured Space,2016,"Early Access ReviewI haven't been as activie since the last free weekend, but wow. Fractured space has come a long way. I'm impressed by the art improvements and new ship along with the way combat flows. Deveplment seems to progress at a steady speed with focus on gameplay vaule and new ship (class) types.",1,surprise
991,Fractured Space,2016,"Early Access ReviewI like this game, it's very complex and requires a lot of strategic thinking and teamworking, the only thing i find to be a minus is that i cant play it at more than 20 fps in the lowest settings, that might be my computer but if you have a system that can handle it I really recomend this game",1,happiness
992,Fractured Space,2016,"Early Access ReviewIs it fun? Yes.Is it worth money? Depends.The game is an early access version of what will eventually be a free to play game, with a tech tree similar to the likes of War Thunder or World of Tanks. However, it throws away the tiers, and instead balances all ships together into one matchmaking block, similar to Mechwarrior Online. It's enjoyable for a while, but the grind begins to get excessive. The good news is that you're not going to need to worry about repairs or ammo costs, which eliminates a point of stress in the grinding. The graphics are also absolutely beautiful. Unreal Engine 4 is put to the max, and boy does it look good. The ships also are interestingly designed.The game has two modes - a TDM style mode, and a capture the base mode. Both are enjoyable, but something like this could really use some more modes to keep its longevity. And now, onto the negatives. These modes won't keep your attention forever, and you'll quickly want more. The various classes of ships give a huge variety of playstyles, but again - you will be grinding a while to get a ship you may or may not like. UNLESS, of course, you decide to throw money at premium currency, in which case you can push to that ship faster, and this is a bit of a problem... unless you've snagged the game on a free-forever weekend, you've already tossed money at the game, and now they are asking for more money via microtransactions. This however, is only a temporary problem, since the game needn't be bought once it gets released.There also are major server issues, despite there only being a peak of about 1000 players online IN THE WORLD. Half the matches I'm in, I'll get severe lag stutters that are serverside, not on my end.Final thoughts - I'd suggest you DEFINITELY get the game on one if its free-forever weekends. It'll definitely net you enough enjoyment to be worth the download. If you want to get the game with money, I'd also say it's probably worth it, especially with the steam refunds should you not like it. Will it be worth the microtransactions? You decide.",1,neutral
993,Fractured Space,2016,#NAME?,1,None
994,Fractured Space,2018,"This is a great game honestly . Gameplay is amazing . Graphics are top of the line . Basically a Tower Defenese game in space. Make sure that you get Gamma when it goes Live and you win ... The thing that puzzles me about this game is the Community . Where is everyone at ? With as good and as much potentioal as this game has the player count is kinda low . Waiting to get into battles sometimes can take a few , but once you are in you are Golden",1,love
995,Fractured Space,2015,"Early Access ReviewThis game is already good in Alpha, can't wait to see what the 1.0 looks like.  TOTALLY worth the $10.00!!  The gameplay and rules are simple, but the tactics and strats can get very complex.",1,happiness
996,Fractured Space,2016,"Early Access ReviewPersonally, I downloaded this a while ago. It was free weekend but unlike the usual situation with free weekend, I could keep this game FOREVER after downloading it. So of course, I downloaded and played it and to my surprise, it wasn't bad. Now, I haven't played this game for a while but I do have nice memories of playing with my buddies. A great team-based strategy game that allows the use of plenty of different tactics, whether you wanna soak up damage or sneak behind enemy lines and decimate the opposition, I'd recommend buying it.",1,surprise
