review_id,title,year,user_review,user_suggestion,emotions
280,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewDay 1: So this game looks cute, i'm going to play this (downloading off indieDB)Day 2: Floor 50 reached, kinda spookyDay 3: Ok, finally made it to floor 100...Day 4: This♥♥♥♥♥♥is like SCP: Containment Breach but worseDay 5: Holy ♥♥♥♥, this place is creepyDay 8: I think the walls are shiftingDay 12: Something is definitely following meDay 15: I found some abandoned classrooms, the feeling of paranoia is starting to set in...Day 27: I think i'm going in circles, i can't find my way backDay 35: Got scared by a cartoon pumpkinDay ??: Oh god, what the ♥♥♥♥ is thatDay ??: The walls are bleeding, and something is chasing meDay ??: OhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodOhgodDay ??: O̦̞ͭ̏̓h̤̺̠̎̏̂͗͑͌̃ģ͍͇̼̪̪̱̫ͪ̌͗̉̂ͣo͂̈d̽̓́̐ͬO͈̯͕ͩ͝ĥ̘̬͙̝͙͇̹̌ͯ̿̇ģ̮̖͋ͤ͆͌̏o̢̖̲̖͎̯͈ͅḑ̥͍͕͙͓͈͑͗̀̾̍ͪÖ̧̞͔̺͔́̿̈́̔̄͌ͬh̗̞̖̗̤̼ͣͨ̒̊ͪͬ̚ͅg̘̲͙̝͕̽̇o̘̭̙ͬ͆̓̐̽́d̳̞̜͇̺̖̘O̮͛͛͘h̯̻̯̱̹̪̱̓͜g̸͚̟̳̦̣̜̀̓ͨ̔͛͛o̮̤̬̠̫̲ͤ̈́̂ͧͥd̠͍̤̈́̄ͥ͞O̩͛͘ḫ̀̀g̗̖̱̺͋̑͐́̚o̹̤͌͛͊̏̽̿d͕̳̖̜̬ͥ̐̔͂̿ͪỌ͉͐̓hͮ͜g̫̦̰̖̀̌o̞̙̞ͬ̉͆̓̾̔́d̆̿ͮ̂ͩ́O͆̏h̖͉̠̫́g̀̆̓̀ỏ̡͉̱̣̜̣d͍̝͌̋̉͊O̙̪͍̞̩̜̅̌ͭh̨g̟̘̪̱̝͖̐o̙͉̻ͦͥ̇̍͗ͦ͆d̠̈̃͂ͨ̍ͪ͑͠O̯̓ͨͨḥ͖͉̻̺̠͈ͧ̒̈g̣̰͈̯̱̈̓̔̓o̼d̼̱͛ͥ̋̂̆̽̏́O̭̮̼̳̣̎͑̄h̹̙̳͆̐̐ͥ̆g̘͙͉ͭ̅ͩ̑̔ͯ̈o͍̥͈͔̅ͦ̆̃ͮ̌d̟̰̤̜͈̦̏̀ͤͫŐ͇̫̠͕̔̒͂̎ḫ̡̎ġ͏̖͉ò̞̹͍͊ͮ̈́ͬ̓̽͝d̼̤́Day ??: H̛̯͓̩̹͇͓̖̞ͧͩ̒̉́ͯ͂͐͐ͦ̎͝͠ͅA̡̨͔̗̦̩̥̠̭ͯ̂̓̃͛̚ͅH̷̨̲̜̼̜̞̘̹̞̦̮̳̪͕͈ͪ̍ͥ̃̈́̍̎̿ͭ̎̇̔̽̏̒͆ͦͭ͢A̶̡̱̖͎̬͚͓̥͖̣͍͎̺̩̝͚̐ͫͮ́̉̍͗ͩ̊͊̿͌̌̀ͮͅH̰͇̲̩̩͙̣̳̗ͧ̍ͥ̿ͯͣ̈́ͦ̒̋͛̈ͭͦ̀̾̀̚̕͢A̵̩͇͕̘̯̣̟̯͇̥̜͖ͣͬ̑ͤ̉̃̏ͦ͑H̳̳͈͍̅͗͒͗̔̉ͣͬ͑ͭ̏̀͢A̪͈͖̟͈̫͊͒̾̐͑̚̚͟͝H̶͓̺͚̙͍͎̖͍̟̹̊͒̆̍̌͟À̶̾̓҉͏̵͔͉̘̲͈͈̣̣͉̥̮͟H̶̛̛͈̮͍͍̝̉̅ͥͮͬ̔̓ͪ̄̍͢͠A̸̹̙͇͚̤̣͖͓͔̋̾͌̓̈́̂̎̂͒͜͡ͅḨ̲̮̫̱̣̝͕̼̞̥̗̗͎̩̒̂̐̾͗̒̍̓̀̇ͥ͊ͪ̆̌̇̅̀͢͞͞A̢̧̛̩̗̳̮̩̰̟̦̲̟̟̭͖̥ͮ̅̐̄̒͐̄ͣ̉͒̓ͧ̆́̚̚̕H̴̶̛͒̅̑ͯͥ̄͞͏̲͖̪̪̻̣͈̙A̸̡̛̖̣̞͇̦͕͕̠͚̘̥̙͆̔ͯ̄ͬ̓̓ͦ̀̔͋̋͜H̡͉̙͚͚̞̩̜̥̪̦̞̣͖̘̑ͬ͂ͫ͂ͧͩ̊͆́ͩ́̃̋̉̏ͮ̎ͥ́̀͜͜A̵̧̝̩͖̮̪͔̜͉͉̲̣̋̂̓͌ͤ͌̉͊͂̊̅ͥ́H̷̬̙͕͚͖̣̹͇̝̝̜̝̜̘͙͇̬͑̉ͦ̽̆̑͌͂ͬͫͨ̏ͨ͒͂̀A̵̶̡̛̯͕̩̳̙͖̋ͦ͒̋̽ͮ̔̉̓̔̋̈ͨ̋ͮͭ͌̊H̵̦̥̰̹̟̙͎̹̩ͨͩ̉ͭ̋̓͛̑̔͌̎ͫ̋ͫ͘A̶̭͇̝̝̣̼̦̪̰͍̮͉ͨ͗͂ͮ̀ͣ̈́ͫ̓͌̇̔ͮ̐ͫ͗̌͗́͞ͅĤ̷̝̣͍͍̫ͯ̊͒̀͗͆ͬ̽̃̓͜͠A̵͈̼̖̹ͭ̌̋ͪ̓̓̈́̚͟͠͡H̛ͯ͒̆̑͒̔́ͯ͒ͫ̅̈̇ͪ̿̓ͣ͗͏̵͈̜̦̺̘͎̣̯͓̠̗̪̯̖͜ͅA̙̻͓̺͉̪ͣ͐́̉͡Ḫ̴̷̳͔̈̍̌͐ͣ̌ͪ͒̿̚A̵̷͚̰̯̝̼̮͇̻̫̬̳͈͔̲̱̰̻̲̾̎̑̂ͧͮ͋́̇̔H̴͔͚͈̦̗͚̫͎̳̬̜͓̣͓̤̞̍͋ͧ͛̋̍̅̌̓̌̀͘͘ͅͅT̴͉͍̟̠̝̰͈̣̘̣̤̲̯̆͛ͭ͒͂͆̀͟H̸̢̺̼̩̠̺͙̦͕̭̞̮̩͋͆͋ͬ͑ͭ̅̊́͜Eͩ͂̄̍̑͊ͤͮ̂ͣ̃̓҉̴̛̜̹̫̹̪͎͖̲͙̥̹͖̹̬͡ ̛̺̰̖̤̮̫̘̭̠̰͍͚͈͔ͧ̇̊͌ͨͫ̈́̆ͫ͂́ͅḊ̵̷͖̤̞̬̦̬̼̤̃̑̿ͣͬ͒͢Ö̧͈̠̮͖͇̥̜̻͍̰́ͧ̍ͧ̍̔ͪ͌ͨ͟͢Ļ̸̛̰̦̜̱̘͔̬̥͙̬͈̗̜̤̞̰̼͔̪̿̓̋́́L̴̡̛͇̰͚͉̤̤̫̯̣̟̲̦͉̲͕̝̑ͭ̌ͦ͡Ş̸̛͕͚̥̯̬̳̣̺̖̰̹̜̠̼̺͋̑͛͋̓ͤ͂̒̇̇ͤ͂͒ͣ̋̈̚͢͡ ̸̢̄ͤ̊̋̀̿͊̓͆̇͆͏̼̟̼̦̱̱̻͝M̡̢͙̰̳̪͇̘̯̟̖̤͓͙̩͐́̈́̊̾́̋̍͝ͅȮ̢͛ͯ̇͒͊҉͔͕̻̣̘̭̟̳̳̖̥̜̯̗̝̙̭͖͢ͅV̸̵̻͖̱͔̙̖̯̜͇̭͎̠̭̋̎̊̚̕͝͞ͅE̴̶̸͗̈ͯ̇̀͒̐ͪ̍ͦ̈́̑̍ͫͬ̌̊̔̓͏͖̫͉̳͔̟̺͕̳̘͘!̦̩͓͚͖̺ͣ̒ͥͣ͜͞ ̴̜͕̞̦͖̺̙̺̦̫̥̝̯̞͕̦̮͕̙̆̾͆̃̋͝͝W̛̙̙͕̳̼͌̎̄̆̽ͧ̕Ḩ̶͇̮̺̥͕͍͙͇̱ͣ͂̈̍̆̇͒͒̅́͆͗̑͒͗͒̚͢͢A͍̘̣̤ͨ͒̉̏͋̈͋̊ͨ̋ͮ͒͛͘͝T̴̶͎͚͖͎͚̜͙̩̳͈̜̘̳̓ͥ͊̆̓͛͒ͯ͢͜ ̶͒̀́̌ͪ̌͑ͫͧ́͗͋̊͞҉̴̲̜̳̥̟̻̘̤̼̱̞į̴̵̦̺͔͕̣̻̱̻̟̣͚͇̻̳̠͖ͥ͆̀ͦ̎ͦ͑ͦ̃ͨ́͟ͅs̸̷̶̬̜̱͇̳͈̫̬̲̼̅̑͊ͤ͋ͥͫ͋̈́͊̏̀̎͑ͮ͂̌͞ ̢͍̜͈̩̘̟̳̗̩͈͉͈̟͇̮̫̰ͬͯ̾ͮͫͧ̒ͩ̐͌̽͐͋ͨ̽̅̆ͬ́͝W̷͈̜͇͓͓͇̱͇̥͈͔̬̻͚̦̑̀̒ͦ̍͊̑̀͆ͭ̐̈́̐ͬ̅̓̏͛͐͟͝r̦͖̺̯͇̱͎̼̰̼ͥ̀̈́̈̀͢͞͞o͐̒̈̉͛̓͏̯͈̠͖͕̟̫̫̜̥͉̼̼̰͓̗̣͕̰N̸͎̼͓̩̯̱̜̮̥͖̮͈̙̟̱̤ͤ̃̃̿͂̍͂̽ͫͪͭ̔ͣͫ̚͟G̬̫̱̰̯̦̰̤̲͚̪͛̑̏ͨͭ̇̕͟ͅ ̵̴͕̠̙̘̖̬̜̖̰̣̦̙̞̖̳̹ͪ̎͐͑ͨ̽͑͊́͢ͅw̷̧̍̈̃̈́̑͗͑́͡҉͈̩̬̯̞̰͍͍̻̙̜͓̝̮͓͕i͆͒̈́̌͒͌͑̌͋̊̋̓ͤ̔ͧ͊̓͑҉̢̻̭͓̖̖͔̙͙̞͙͍́͝͞ͅT̬̬̪̼̤̫̖̘̹̱̜̖͓͇͉̄̌͒̒̈́ͦͩ͌ͨ̔̆̉͗͋̂ͩ̈̏̚͘ͅͅH̅̐̎̉̒ͩ̔̓̒̏̒͊͑͑҉̣̗̪͎͎̬̬̤̺̦̠̘̜ ̷̶̨̳͔̫̼̼̪̻̤͔̘̬̖̠̰͕̮̳͓̋͒ͣ̆͛̇͞e̷̴͕̯͔̤͈̲̠͉̗̬͒ͤ̋͋ͨͫ͘vͮ͊ͧ͐̓͗ͨ͏̨͙̯̘̰̼̻̻̮̼̺̭͙̺̰͙͡E̵ͪͯ͆ͭ̕͝҉͎̜͎r̴̨̢̟̩̬͇͎̪̝̣̝̈́̃ͫ̾̄̎́͗͘͠y̵̡͉͈͇͈̥̭̪͖̩͈͎̘̒ͩͯ̀̒̓ͦ̽̈́̾ͧ͌̃̾̒͑͢T̢ͤ͒͗͌ͪ̌̉ͬͫͤ҉̸̨̙̜̮̰̝̖͚̘̥͝ͅH̢ͨ̓ͦ̈͗ͨ̔̽̂͌̔͆̽̽ͤ̐҉̣̠͙̬̖̳̪͓͖̞̦͚͔͓͇ͅÍ̢̘̟̪̉́̀͝͠n̸̷̛͙͔̘̞͙͈ͭͭ͛̈ͤͧ͟ͅg̶̯̘͎̲͙͚̮̫͖̫͎̙͕̬ͬͯ̇̾̍ͣͯͭ̊ͪͫ͆̄̈́͌ͣͩ̃͠͡͡ͅ?̶̡͔͚̟̩̫͚̟̻̜̟̪̜̯͉̖ͣ̓ͣ̿̃͂ͫͨ̽ͪ͌́͡!̸̸̵̴̵̧̨̼̜͈͍͕̼̪̞̙̪̫̖͎͇͚̩̜̤̻̰͉̹̠ͣͣͨͬͪ̅̀̈̃ͥ̿ͧ̀̾̔ͦͨ̾̅̑̚͢ͅT̴̢͓͙̭̗̓͐ͨͤ̄̈ͮ͒͂͒͗̀h̃̎ͨ͒͌̓̋̍͏̸̰͔͖̗̼̟̟̪̫͍͚̜͚̜̝̘̣͠͝é̸̢͈͇̪͓̽͌̈́̈́́̚͡ ̛ͭ͋̏ͮͪ̍̆̑̽͛ͦ͋̚͝҉̴̯̰͙̣̠͍͙̹͖̹̙͉̭̯Ẅ̶̫͖̜͓̻̦͔͎͎̰́̒ͬ̋ͬ̊͊̉̉ͩ̓͘͠Aͦͤͮ̅̎̍͐̄ͩ͆ͦ̀̏ͫ̋ͥ̓ͦ̈́҉̸̴̲̭͓̻̼̟̟̤̰̩͙̪͇̱l̘̺̱̻̠͈͓ͦ͂ͨ̆̀ͥͩ͂̍ͩ͗ͯ̽͘͢͞L̴͈̟̝̬̲͇̰͍̻̠̻̳̀ͯ̌̃̅͛͑̽ͥͪ̎̇̚͜ͅs̴̼̮͇̩̻͔̽ͩͩ͊ͮͤ̒̈̃̂͊̅ͭ̀͑̿͊̀́͝͝͡ͅ ̨̨͑̇̂ͧ̀ͫͮ̋̿̓̚͏̥̪̳̘͈̞t̶͙̲ͦ̏ͮ̓ͩ́ͣ̑ͣͤ͗ͨ̿̑͌ͭ̚͝ͅh̵̵̵̼̦͎̭͖̟̟̘͙͖̰̍̿́͟͡Eͫ̈́̔̆̃ͪ̓̀̐ͪͨ̇ͮ̆̌͝͏̜͈̗͓͇̦͔͎̪Y̨͙̭̤͕͕͉͎̅̿́̄̈̈́̐̌͌̇ͣͦ̄͗ͤ͟ ̐̌͊ͦͯ̄̔͋̅͊͡҉̗͙̘͍͔̱̯̙a̵̒̄̓ͣͩͬ͝͞҉͇̜̯̜͈̱͍͖̻̯̥͞ͅṞ̷̵̡̖͚̦̓ͮͧ̿ͯ̈̄̋̅̆͋ͥ͞ͅe̸͔̖͈͙̞̱̝͙ͨ́̓ͫ̆̆́͋́̕͡ ̨̛̘̰̪̲̬̳̦̜̯̺͇͉̺̹̘̭̳̃̅̑ͥ̓̋͛̇ͬ͛̀ͬ͢͡ͅT̴̸̙̗͓͓̻͔ͩ̇̽ͮ̆̐̃͆͆̈́ͧ͌̑͋̔̍̚̚͟͞r̴͙͈̩̹̭͙̲̯̗̮̭̟͑ͤͭ͋̾̊͊̔̊̍̏ͧ̄̎̚y̥̣̘͇̮͙̜͔͍͔̞̲̖̭͉͈̝ͦͨ͑̅̽̑̈ͫ͋̈̒ͨ͑͟͡i̷̤͎̩̭͖͎̳̰̘̠ͩ̋ͧ̓ͧ̈͛͐͒̐̐͒̀̓͛̋͘͞ͅn̍̑̍ͤ̌͒̀̚͏̬̺̥̼͇̖̘̘̩͕̠̣g̴͓̖̳̝̹̱̲̪̱̱̟̠̿͂́̽̎̆̔͒͌ͬ̌̌̌͌̂͘͞ ̶̢̡̜͔̜͔͍̍̑̽͑ͦͦ̑́͘t̴̼̺̩̥͍̝̬͎̺̭̬̎̃ͦ̋̈͂͗ͬ̚̕͞ͅo̴̭͓̝̰͋ͤ͒ͮ̑̿͝E̵̜̘̺͍̰̗͍̤͈̬̹̪͇̜̼ͥͤ͗̾͆͛̀͢͠Ả̶̯̥̜͉̭̬̪̦͈̽̒ͬͣͦ̂͊̅͊͌ͦͧ̾͢͠Ț̡̛͙̙̯̥̮̞̬̟̼͔͔̜͋̾͐̄͜͠ ̶̶̴̹̮̫̮̗̤̮͚͇̬͈̗̰̖͖̐̑ͥ̊ͅͅṁ̷ͯ͌ͧ̅ͭ҉͙͇̺͍̟̙̭͚͚̮̠̯̠̺̲͇̯e̷̸͖̗̜̫̼̼̭̓̓̊̉ͭͨ̄͒̎̌̏͆̂̑̓̕͝͡ͅ!̷̡̟̪̤͖̰̗͕̟̲̝͎̍͛̅̋̒ͫ͋̎ͭ̒ͤ͆ͩ̏͑ͮͧͮ̚͟͟͞End of report",1,fun
281,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewKeeps crashing, the ambiance is nice but it's not as scary when glitchy sounds happen every five seconds. I love this game, but please... DEAR GOD fix the audio issues...",1,anger
282,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewBy far the best horror game I have ever played! TOTALLY worth what ever they will make it. It starts with a really cutsy feel then BOOM blood and gore, it is amazing! 10/10!Only problems: You glitch in the walls when you run into them (bad for the puppeteer) and the mouse sensetivity is VERY low; hard to look around",1,fun
283,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewWas genuinely spooped, will definetly continue playing when I have more time.However there are some annoying thing from a technical standpoint. Firstly it shouldn't reset inputs when going through doors, it's quite annoying and I ended up turning on sticky keys accidentally, secondly going through slime makes camera jittery and finally the bounding box for movement. It's 2015 please don't use those for movement at least not in a game that focuses on very small spaces like this. It's not exactly a huge change in a proper engine, or at least give some lean way/make it smaller alltogheher.",1,fun
284,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game is incredibly deceptive, both by name and nature...For a start, despite bieng called a ""House of jumpscares"", Spooky's them parky, housey thingy is actually very good at doing the precise opposite and builds an atmostphere. From the humble beginnings of kawaii cardboard cutouts (the first 2 or three will make you jump), the game slowly but surely builds into a more menacing beast, with a host of different creatures that include some great throwbacks to other great creepypastas/horror games. The games controls are simple, with you bieng able to move around Fps stylie and interact with objects such as keys and doors (and I think theres an axe later on) as well as some hilariously misgiving minigames that pretty much give you a summary of the game as a whole in the sense that they go from innocent to ultraviolent in mere miliseconds...Overall, for the deceptively cute art style, deceptively likeable main character, deceptively lively mu- no actually, the music doesn't lie to you at all, I would really recommend giving this game a shot. Never before have I ever considered checking my wardrobe for cardboard skeletons...",1,happiness
285,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game starts slowly and lures you into a false sense of security, easing you in with its cute charm. Cardboard skeletons will startle you, but you're not scared. No sir. Hmm. What's that green puddle on the floor? What is that thing coming towards m- OH GOD IT'S STABBING ME RUN RUN RUN RUN. It gets good. Real good. But it's never so scary that you have to NOPENOPENOPE out of the game. I finished the 760 rooms currently available and greatly look forward to the remainder. 10/10 would jump at cardboard cutouts again.",1,fear
286,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewAs the self-proclaimed most prone to jump scares I was wary going into this game. I was afraid it would be another 5 Nights at Freddy's or some other half♥♥♥♥♥♥♥horror game. But surprisingly this turned out to be really ♥♥♥♥ing good. Forgive my profane remarks, but I was under the impression that this would be a joke game, kind of silly. But I was wrong, oh was I so so dearly wrong. The first few jumpscares are cardboard cutouts that are so cute, they're terrifying. The sudden nature of their breaking out destroyed me. There are little boss monsters, but nothing too major. At least until that... little girl. Ugh. The main horrors are based off of a myriad of different horror games. There is a slime monster, that I just equate to Slimer from Ghostbusters. There is a spider that is from Resident Evil. There is a little ghost girl whom I can only assume is from F.E.A.R. And then the return of death incarnate for me. Silent Hill references. Which, unlike Silent Hill P.T actually exist. Pros:-Great Cartoon graphics-Note Gathering Mechanic that deepens Lore-Cute as ♥♥♥♥ antagonist-Cute as heck jumpscares-Smooth gameplay-Mysteries abound Cons: -fukkin jumpscares meng",1,surprise
287,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewI've heard it's a great game. I only played it for like 5-10 min though cuz the sound wasn't working right. Might need some help on fixing that. If you now how to fix it tell me. ,1,neutral
288,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewAfter playing through all of the game that's finished so far, I must say I'm very impressed. Considering that the game is not only unfinished but also free, it's a very enjoyable experience I would reccommend to anyone else. I'm not usually a fan of horror games, but this one really pulled me in with its self parody and clever references. The game starts out very cute and innocent, the first ""enemies"" in the game are cardboard cutouts of skeletons and slimes that pop out from the wall. As the game progresses and more serious and deadly monsters join in, you reach a point where you are so on edge that even the cutouts make you jump. I would absolutely encourage anyone else to pick this up for a few hours of scary/cute fun.",1,fun
289,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI'm currently on room 150 and I feel like I can now give this game a recommendation.This is a very basic premise that could almost be satire since it starts off with cardboard cut-outs but the art design is great, its quite sp00ky, it doesn't cost you anything and it only took me 4 minutes to download so I can't complain. ",1,happiness
290,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game actually put me in a state of panic, and I had to stop playing.Imagine standing on a grate in a cubic room with no doors, and below you is a fire. It's at a very safe distance and actually gives you some warmth. But the inferno below gradually raises every sixty seconds. After a moment, you start sweating and become very uncomfortable. As the flame raises, so does your hysteria. You can feel all the nutrients draining from your skin, and the leather soles of your shoes melting away. Now all that goes through your mind is the combination ""Alt + F4"".That was my experience with Spooky's House of Jump Scares.I honestly don't think I'll ever finish this game.",1,fear
291,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewDear god is this scary my 1st try i ♥♥♥♥♥ed out at floor 71 when i was being chased by the ink ghost thing. this game really does create a new meaning to horror. it fools you into thinking its nice and cute but then that fades away and you reval the horror and truth of spookys house,1,fear
292,Spooky's Jump Scare Mansion,2015.0,Early Access Review5/5......................................................................................................................................  what the ♥♥♥♥s wrong with me......................................................................i need help..................................................................................,1,fear
293,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewIt's cute, yes, for the most part. And things jump out at you from the walls. Cardboard cutouts, in fact. But when you start to be chased by...things and then up pops something in front of you it really does make you jump! And than laugh.  And then run away again from whatever is following you!  Recommended for anyone who wants a heart attack!",1,fear
294,Spooky's Jump Scare Mansion,2015.0,"""I'm taking all those 'logs' they keep throwing out. And I'm nailing them together.""This game is quite possibly one of the most intense games I have played since Cry Of Fear.It keeps on one edge while still being a rather simplistic concept; get to the end ""...if there even is an end...""Its something that relies heavily on atmosphere and the psudo-randomly generated maps and variety of hazards, and I feel with the additon of endless mode and extra rooms, it will be WELL worth the time and extra chump change for this soon-to-be-legend.",1,fun
295,Spooky's Jump Scare Mansion,2015.0,"Early Access Reviewspooky is my pure waifu dont you ♥♥♥♥ing sully her you disgusting neckbeards________________________________put this in your sig if you're a christian emo who glorifies god by not conforming to stereotypesbeing Emo isn't the greatest commandment, loving the Lord is",1,anger
296,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI almost fell out of my chair from fear because of a ghost.Not a literal ghost. A cardboard cut out.This is why I can't play horror games, 11/10 would be a little wuss again.",1,fear
297,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI remember playing this a few months ago, after I found it on Desura while searching for a good scare. Came across it, looked cute and didn't think it would be that scary, I actually downloaded it to troll. So I play, lovin' the graphic style, then things start popping out and I start getting terrified to the point I'd rather just play Amnesia.Since then, this game has muc bigger rooms, more objects, a weapon, many more sounds for the scares, windows, etc. I actually played it a bit too much to where it didn't really scare me but after this it got me because of these new sounds. There are also dark rooms in which a flashlight is needed, and the HUD has been improved. This game can really turn into something amazing. What I disliked is the stupid intro.. It was meant to be funny, I'm sure, but it annoyed me, it's my opinion so..The downfalls; The options menu is terrible in my opinion, I sat in my chair pressing enter about 20 times trying to turn Invert Mouse on, but had to position it perfectly under the line, it's a horrible set up compared to how the rest of the game is. The game is also not complete, but this is a small issue as many people will probably quit and uninstall after a certain ""ghost"" starts following in room **. To those looking at the requirements, they are completely over the top. Windows XP is capable, 2 GB RAM is perfectly fine, and you don't need an i3, currently using an Intel Core Duo 2.0 GHz.8/10 - Who knew a cute game could scare someone?",1,fun
298,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewWhy am I playing this game?^That was my initial review around room 80. Now, being at room 132 I realize this game is a lot more intense, fun, and scary than I previously gave it credit for. My eyes are wide and my heart is starting to beat a little faster thanks to this game.",1,happiness
299,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewHow's this game even free...? Such a cool game, with no expensive pre-order exclusives, dlcs or monetization... a full, free horror game...? Just Freaking Grab IT ALREADY!!Alright, fair enough this is my review after a first look at Spooky's House of Jumpscares. A really cool, interesting and original psychological horror game. With a cute and simplistic art style, the game does a really good job of immersing you into the atmosphere, with creeping looking corridors, scattered notes, and well timed music. The jumpscares are spaced enough to not be too common, but they do come up at just the right time to scare your♥♥♥♥♥♥off. The multiple kinds of enemies to doesn't allow you to get to comfortable, but the progression through them is very well made. And with a few minigames to add some subtle messages to it, this game is totally worth the grab... even more so since it's free. Totally recommend it... 10/10.If you're still not convinced, I played this game live on twitch, so if you're interested to see how it looks, here's the highlights: http://www.twitch.tv/caramida10/c/6602001I only managed to make it to room 300 before my heart gave out, but I'm really pumped to continue. Big Congratz to the author of this fantastic horror game.",1,fun
300,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewSPOOKY'S HOUSE OF DRUNK SCARES DRINKING GAME:EVERY 5 DOORS- Everyone drinksGET SPOOKED- You drinkBEING CHASED- Everyone besides player drinks every door until chase is overELEVATOR- Chug til the elevator reaches the next floorUPON DYING- Player must finish their drinkGAMBLER MODE-If you guess correctly that a room will have a jump scare, all other players must drink. If you guess incorrectly, you must drink.Pass the controls to the next player every 10 doors unless you're being chased. At this point, keep playing until the chase is completed.10/10 would drunkenly poop pants again.",1,fear
301,Spooky's Jump Scare Mansion,2015.0,Early Access Reviewif you didnt watch the video that goes along with the pictures then you probably dont know this game messes with you and gets really dark and creepy it was hard to decide if i should reccommend this game because its really creepy for a game called spookys house of jump scares,1,fear
302,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis is a smart little game. It's funny, scary and devilishly suprising. It stands out as a shining gem in the pile of muck Early Access has become. And thier not even charging for it, so you might as well give it a go.",1,happiness
303,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewFantastic little game! Really enjoyed getting scared by adorable cardboard spiders :) First run I made it to level 316, all I gotta say is, ""WTF?!"" Good job on this, very disturbing :D 8 or 9/10",1,fun
304,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewWent through 100 rooms so far, filled 100 buckets with sweat and changed 100 pairs of underwear. So far, the game is brilliant. It is disturbing and scary, but not in that classic, violent and gory way. I recommend to anyone who wants a bit of cute, harmless scare.",1,fear
305,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThe game is great for easing players into first person horror games as well as it's references to other famous horror games such as SCP and Silent Hill, I fairly enjoyed the game and was a little disappointed that there wasn't an option to adjust video settings but that's alright.Only found like 2 bugs within the game, one being that your stamina drains each time you press space even if you're standing still, the other bug is each time you enter a new room the game can't read which key is being pressed so you just stand still unless you press the key again. also as a side note I don't know if it's a bug or not but when being chased by Heather she tends to get stuck by the door entrance when running from her in the walless maze rooms.",1,fun
306,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI say that this is a must own for horror fans why you may ask well 1, its free(idk if it well be later tho) 2. its a well made game. 3 its fun to play. and thats all i can say for now want to see more play it for you're self and findout 8.5/10 must own",1,fun
307,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI RECCOMEND THIS GAME!!!!!!!!!!!!!!! It was so cute and fun at first, but then i wanted to quit at the fact that the cuteness quickly goes away completely and you are left with 11 different monsters that want to either eat you, take your soul, or just plain kill you. PLEASE PLAY THIS GAME!!!!!!!!",1,fear
308,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewSo this game is a good horror game that relies mostly on the ""It's going to get you"" scares, and pop ups. You'll find notes scattered about that develop a story and pull you into the game to give you a reason to keep going. The rooms also do a good job at being interesting and giving enviormental clues. I wont say much else as experincing it first hand is really the only way to even understand what others might be saying. I wound up dying in a fashion that I didn't understand in room 312 due to an encounter, but I'll defintely pick it up again to see it through to the end. Worth the free price. 10/10 Would unwrap a dissapointing present again.",1,happiness
309,Spooky's Jump Scare Mansion,2017.0,"Best free horror game on the market. Builds tension in all the right ways, then delivers with a sickening, gut-wrenching thud right to the brain. Starts out cutesy, and then gradually becomes OH MY SPOOKY WHY THERE'S BLOOD EVERYWHERE WHY WHY NO NO RUN IT'S COMING GYAAAAHAHAHAHAAAAA *dies*.",1,fear
